Date,Price,Open,High,Low,Vol.,Change %,log_return
2019-01-18,7157.23,7134.1,7185.38,7096.62,632260000.0,1.03,0.010219381732753623
2019-01-22,7020.36,7109.57,7110.16,6979.81,627080000.0,-1.91,-0.019308535835963404
2019-01-23,7025.77,7061.65,7084.85,6953.23,553190000.0,0.08,0.0007703189800353529
2019-01-24,7073.46,7042.25,7078.96,7029.95,574840000.0,0.68,0.006764934237537188
2019-01-25,7164.86,7128.19,7174.56,7111.09,592670000.0,1.29,0.012838769669769266
2019-01-28,7085.69,7075.01,7086.3,7034.25,582850000.0,-1.1,-0.011111264411124129
2019-01-29,7028.29,7087.49,7092.29,7011.47,498850000.0,-0.81,-0.008133824259445593
2019-01-30,7183.08,7094.79,7201.31,7065.57,610500000.0,2.2,0.021784827447518095
2019-01-31,7281.74,7208.17,7303.12,7205.94,769260000.0,1.37,0.013641584200617108
2019-02-01,7263.87,7256.37,7299.94,7243.41,639920000.0,-0.25,-0.0024570999759522187
2019-02-04,7347.54,7266.28,7348.23,7261.07,498430000.0,1.15,0.011452818661620455
2019-02-05,7402.08,7356.34,7408.69,7355.36,551120000.0,0.74,0.007395478470621119
2019-02-06,7375.28,7400.44,7410.77,7346.72,532510000.0,-0.36,-0.0036271741884347417
2019-02-07,7288.35,7316.5,7336.74,7235.05,568690000.0,-1.18,-0.011856684653063042
2019-02-08,7298.2,7232.3,7299.44,7225.14,514650000.0,0.14,0.0013505594533605434
2019-02-11,7307.9,7327.37,7343.56,7290.03,480650000.0,0.13,0.0013282123805832822
2019-02-12,7414.62,7358.85,7419.43,7349.81,515000000.0,1.46,0.01449777201759192
2019-02-13,7420.38,7437.46,7461.66,7413.84,503430000.0,0.08,0.0007765420005996998
2019-02-14,7426.95,7390.25,7454.42,7375.71,529289999.99999994,0.09,0.0008850076651926491
2019-02-15,7472.41,7468.57,7477.28,7440.26,606680000.0,0.61,0.006102294470347727
2019-02-19,7486.77,7450.75,7507.79,7450.27,524360000.0,0.19,0.0019198919206662793
2019-02-20,7489.07,7490.31,7513.7,7455.25,548580000.0,0.03,0.000307161403712002
2019-02-21,7459.71,7475.41,7485.75,7430.89,513669999.99999994,-0.39,-0.003928084800457293
2019-02-22,7527.55,7481.63,7527.55,7479.01,595340000.0,0.91,0.009053084197798017
2019-02-25,7554.46,7585.3,7602.69,7551.61,597610000.0,0.36,0.0035684936631547636
2019-02-26,7549.3,7535.29,7573.22,7524.31,597660000.0,-0.07,-0.0006832735955484626
2019-02-27,7554.51,7526.42,7562.3,7485.39,584520000.0,0.07,0.0006898921804024733
2019-02-28,7532.53,7533.31,7561.9,7516.48,735110000.0,-0.29,-0.0029137611553831434
2019-03-01,7595.35,7587.45,7603.03,7540.75,611930000.0,0.83,0.008305243179416732
2019-03-04,7577.57,7636.62,7643.66,7501.56,643150000.0,-0.23,-0.0023436501528175863
2019-03-05,7576.36,7582.29,7598.66,7543.54,537990000.0,-0.02,-0.00015969454822236935
2019-03-06,7505.92,7575.38,7579.02,7499.87,558830000.0,-0.93,-0.009340830718342337
2019-03-07,7421.46,7483.79,7489.08,7397.19,599910000.0,-1.13,-0.01131623919372659
2019-03-08,7408.14,7334.35,7411.52,7332.92,559330000.0,-0.18,-0.0017964076687246124
2019-03-11,7558.06,7442.56,7558.23,7442.4,557760000.0,2.02,0.020035147850459015
2019-03-12,7591.03,7571.85,7611.13,7560.46,543480000.0,0.44,0.004352743571416276
2019-03-13,7643.4,7621.38,7677.07,7619.46,619490000.0,0.69,0.006875243286358717
2019-03-14,7630.91,7644.79,7653.1,7627.02,590480000.0,-0.16,-0.0016354261218781267
2019-03-15,7688.53,7658.41,7714.96,7652.03,1430000000.0,0.76,0.007522503657673062
2019-03-18,7714.48,7696.38,7737.67,7677.74,595690000.0,0.34,0.003369474479550659
2019-03-19,7723.95,7747.4,7767.89,7699.15,632440000.0,0.12,0.0012268088384302736
2019-03-20,7728.97,7721.95,7779.24,7674.04,584520000.0,0.06,0.0006497154164510392
2019-03-21,7838.96,7705.43,7850.1,7705.43,634290000.0,1.42,0.014130565870010523
2019-03-22,7642.67,7800.25,7817.83,7642.57,622740000.0,-2.5,-0.02535915393634385
2019-03-25,7637.54,7618.98,7662.38,7579.29,516090000.00000006,-0.07,-0.0006714567656779534
2019-03-26,7691.52,7700.0,7738.17,7649.21,516860000.0,0.71,0.0070428614834422264
2019-03-27,7643.38,7702.05,7712.84,7582.09,553670000.0,-0.63,-0.006278509561656309
2019-03-28,7669.17,7660.07,7689.16,7619.82,481240000.0,0.34,0.0033684819818882474
2019-03-29,7729.32,7726.71,7733.62,7688.51,654730000.0,0.78,0.007812494074151974
2019-04-01,7828.91,7800.24,7831.45,7777.1,533380000.0,1.29,0.012802402360962872
2019-04-02,7848.69,7824.61,7854.92,7811.28,516210000.00000006,0.25,0.0025233467489152303
2019-04-03,7895.55,7891.18,7938.26,7870.9,618180000.0,0.6,0.005952670738100613
2019-04-04,7891.78,7894.26,7917.65,7844.96,520120000.0,-0.05,-0.00047759818432404423
2019-04-05,7938.69,7914.51,7940.45,7909.14,526600000.0,0.59,0.005926562800227944
2019-04-08,7953.88,7924.89,7955.9,7891.85,500600000.0,0.19,0.001911585681303664
2019-04-09,7909.28,7924.77,7945.55,7897.61,492390000.0,-0.56,-0.005623106306489718
2019-04-10,7964.24,7922.73,7965.33,7916.9,500460000.0,0.69,0.006924767741730106
2019-04-11,7947.36,7975.2,7975.2,7933.41,464500000.0,-0.21,-0.0021217233128541135
2019-04-12,7984.16,7984.15,7992.09,7952.61,470310000.0,0.46,0.004619780843250078
2019-04-15,7976.01,7987.16,7993.33,7933.56,439600000.0,-0.1,-0.0010212924684882992
2019-04-16,8000.23,8000.57,8017.56,7978.81,504800000.0,0.3,0.003032004846527362
2019-04-17,7996.08,8044.97,8052.4,7973.38,569990000.0,-0.05,-0.0005188696759573949
2019-04-18,7998.06,7998.44,8002.31,7950.97,561240000.0,0.02,0.00024759068135149433
2019-04-22,8015.27,7969.37,8017.15,7965.9,445010000.0,0.22,0.0021494600593512554
2019-04-23,8120.82,8026.74,8128.88,8023.81,513600000.0,1.32,0.013082661965289288
2019-04-24,8102.02,8122.88,8139.55,8101.7,506590000.0,-0.23,-0.0023177209928552977
2019-04-25,8118.68,8150.85,8151.85,8075.41,534960000.00000006,0.21,0.002054166078924917
2019-04-26,8146.4,8100.28,8146.42,8060.89,504720000.0,0.34,0.003408532492651785
2019-04-29,8161.85,8147.65,8176.08,8136.41,446010000.0,0.19,0.0018947470908542304
2019-04-30,8095.39,8104.91,8124.61,8050.55,582270000.0,-0.81,-0.008176095109506494
2019-05-01,8049.64,8132.93,8146.0,8048.23,578260000.0,-0.57,-0.005667393923079891
2019-05-02,8036.77,8046.48,8094.06,7976.77,540170000.0,-0.16,-0.0016001087558968664
2019-05-03,8164.0,8092.88,8164.71,8084.8,524429999.99999994,1.58,0.01570698376990868
2019-05-06,8123.29,7981.85,8135.54,7981.85,518370000.0,-0.5,-0.004999000420396169
2019-05-07,7963.76,8043.52,8070.97,7899.02,617480000.0,-1.96,-0.019833994389585063
2019-05-08,7943.32,7946.24,8004.49,7923.35,558260000.0,-0.26,-0.0025699262529263783
2019-05-09,7910.59,7853.21,7929.78,7796.16,620650000.0,-0.41,-0.004128955759072444
2019-05-10,7916.94,7881.31,7949.34,7759.34,587100000.0,0.08,0.0008023994066919915
2019-05-13,7647.02,7720.07,7760.83,7627.23,650130000.0,-3.41,-0.03468873806890856
2019-05-14,7734.49,7689.66,7776.2,7665.3,525130000.0,1.14,0.011373518321947313
2019-05-15,7822.15,7682.8,7838.72,7682.24,503470000.0,1.13,0.011269905045258597
2019-05-16,7898.05,7832.58,7946.23,7826.67,532350000.0,0.97,0.00965644073044818
2019-05-17,7816.28,7829.03,7918.71,7810.35,579070000.0,-1.04,-0.01040715551136677
2019-05-20,7702.38,7714.06,7747.27,7678.35,551650000.0,-1.46,-0.014679366039714238
