Date,Price,Open,High,Low,Vol.,Change %,log_return
2020-11-14,12780.25,"12,823.35","12,828.70","12,749.45",107.87M,0.47%,0.004729383486755077
2020-11-17,12874.2,"12,932.50","12,934.05","12,797.10",707.68M,0.74%,0.007324298123558119
2020-11-18,12938.25,"12,860.10","12,948.85","12,819.35",731.32M,0.50%,0.00496273166287285
2020-11-19,12771.7,"12,839.50","12,963.00","12,745.75",768.75M,-1.29%,-0.012956254665088004
2020-11-20,12859.05,"12,813.40","12,892.45","12,730.25",664.00M,0.68%,0.006816057913245701
2020-11-23,12926.45,"12,960.30","12,968.85","12,825.70",633.12M,0.52%,0.005227756180819109
2020-11-24,13055.15,"13,002.60","13,079.10","12,978.00",571.87M,1.00%,0.009907092146913083
2020-11-25,12858.4,"13,130.00","13,145.85","12,833.65",679.01M,-1.51%,-0.01518539766292209
2020-11-26,12987.0,"12,906.45","13,018.00","12,790.40",549.80M,1.00%,0.00995156285515894
2020-11-27,12968.95,"13,012.05","13,035.30","12,914.30",1.16B,-0.14%,-0.0013908181291474332
2020-12-01,13109.05,"13,062.20","13,128.40","12,962.80",583.63M,1.08%,0.010744792383060973
2020-12-02,13113.75,"13,121.40","13,128.50","12,983.55",717.71M,0.04%,0.0003584666816914015
2020-12-03,13133.9,"13,215.30","13,216.60","13,107.90",713.69M,0.15%,0.0015353758495279832
2020-12-04,13258.55,"13,177.40","13,280.05","13,152.85",640.51M,0.95%,0.009445953432445583
2020-12-07,13355.75,"13,264.85","13,366.65","13,241.95",591.72M,0.73%,0.0073043763815936035
2020-12-08,13392.95,"13,393.85","13,435.45","13,311.05",543.16M,0.28%,0.002781445377379538
2020-12-09,13529.1,"13,458.10","13,548.90","13,449.60",502.60M,1.02%,0.010114472018708576
2020-12-10,13478.3,"13,488.50","13,503.55","13,399.30",553.40M,-0.38%,-0.003761936351579113
2020-12-11,13513.85,"13,512.30","13,579.35","13,402.85",787.71M,0.26%,0.0026341006963332956
2020-12-14,13558.15,"13,571.45","13,597.50","13,472.45",558.39M,0.33%,0.0032727570583044262
2020-12-15,13567.85,"13,547.20","13,589.65","13,447.05",497.60M,0.07%,0.0007151810376354939
2020-12-16,13682.7,"13,663.10","13,692.35","13,606.45",462.15M,0.85%,0.0084292375769653
2020-12-17,13740.7,"13,713.55","13,773.25","13,673.55",416.01M,0.42%,0.004229970498269098
2020-12-18,13760.55,"13,764.40","13,772.85","13,658.60",519.39M,0.14%,0.0014435709974719424
2020-12-21,13328.4,"13,741.90","13,777.50","13,131.45",687.25M,-3.14%,-0.03190870565767625
2020-12-22,13466.3,"13,373.65","13,492.05","13,192.90",696.20M,1.03%,0.010293171226603563
2020-12-23,13601.1,"13,473.50","13,619.45","13,432.20",458.65M,1.00%,0.009960403618605139
2020-12-24,13749.25,"13,672.15","13,771.75","13,626.90",471.37M,1.09%,0.010833605346231154
2020-12-28,13873.2,"13,815.15","13,885.30","13,811.55",403.63M,0.90%,0.008974644316761851
2020-12-29,13932.6,"13,910.35","13,967.60","13,859.90",439.59M,0.43%,0.004272496411424223
2020-12-30,13981.95,"13,980.90","13,997.00","13,864.95",380.68M,0.35%,0.0035357941585163945
2020-12-31,13981.75,"13,970.00","14,024.85","13,936.45",452.41M,0.00%,-1.4304258735754857e-05
2021-01-01,14018.5,"13,996.10","14,049.85","13,991.35",258.09M,0.26%,0.002624978069994666
2021-01-04,14132.9,"14,104.35","14,147.95","13,953.75",495.00M,0.82%,0.00812752685406613
2021-01-05,14199.5,"14,075.15","14,215.60","14,048.15",492.48M,0.47%,0.0047013399972732585
2021-01-06,14146.25,"14,240.95","14,244.15","14,039.90",632.32M,-0.38%,-0.0037571814216639365
2021-01-07,14137.35,"14,253.75","14,256.25","14,123.10",559.17M,-0.06%,-0.0006293399916382645
2021-01-08,14347.25,"14,258.40","14,367.30","14,221.65",613.47M,1.48%,0.014738054903755111
2021-01-11,14484.75,"14,474.05","14,498.20","14,383.10",672.88M,0.96%,0.00953808562855032
2021-01-12,14563.45,"14,473.80","14,590.65","14,432.85",929.57M,0.54%,0.005418593410961451
2021-01-13,14564.85,"14,639.80","14,653.35","14,435.70",873.96M,0.01%,9.612644754944934e-05
2021-01-14,14595.6,"14,550.05","14,617.80","14,471.50",620.20M,0.21%,0.0021090217330616886
2021-01-15,14433.7,"14,594.35","14,617.45","14,357.85",789.56M,-1.11%,-0.011154363255555686
2021-01-18,14281.3,"14,453.30","14,459.15","14,222.80",762.04M,-1.06%,-0.01061476099225705
2021-01-19,14521.15,"14,371.65","14,546.05","14,350.85",546.11M,1.68%,0.01665521817989555
2021-01-20,14644.7,"14,538.30","14,666.45","14,517.55",623.07M,0.85%,0.00847228790044222
2021-01-21,14590.35,"14,730.95","14,753.55","14,517.25",704.65M,-0.37%,-0.0037181439822322328
2021-01-22,14371.9,"14,583.40","14,619.90","14,357.75",776.75M,-1.50%,-0.015085440027319255
2021-01-25,14238.9,"14,477.80","14,491.10","14,218.60",618.63M,-0.93%,-0.009297255444126929
2021-01-27,13967.5,"14,237.95","14,237.95","13,929.30",660.71M,-1.91%,-0.019244453457933762
2021-01-28,13817.55,"13,810.40","13,898.25","13,713.25",637.87M,-1.07%,-0.01079367903283101
2021-01-29,13634.6,"13,946.60","13,966.85","13,596.75",753.21M,-1.32%,-0.013328843718060656
2021-02-01,14281.2,"13,758.60","14,336.35","13,661.75",870.53M,4.74%,0.046333307393982406
2021-02-02,14647.85,"14,481.10","14,731.70","14,469.15",914.97M,2.57%,0.025349580019676167
2021-02-03,14789.95,"14,754.90","14,868.85","14,574.15",869.48M,0.97%,0.009654329040450573
2021-02-04,14895.65,"14,789.05","14,913.70","14,714.75",884.69M,0.71%,0.007121327963684512
2021-02-05,14924.25,"14,952.60","15,014.65","14,864.75",935.63M,0.19%,0.0019181827416789982
2021-02-08,15115.8,"15,064.30","15,159.90","15,041.05",671.24M,1.28%,0.012753147626468448
2021-02-09,15109.3,"15,164.15","15,257.10","15,064.30",713.28M,-0.04%,-0.0004301061104978167
2021-02-10,15106.5,"15,119.05","15,168.25","14,977.20",624.79M,-0.02%,-0.00018533350154651584
2021-02-11,15173.3,"15,073.25","15,188.50","15,065.40",500.12M,0.44%,0.004412189536825283
2021-02-12,15163.3,"15,186.20","15,243.50","15,081.00",571.81M,-0.07%,-0.0006592696849480349
2021-02-15,15314.7,"15,270.30","15,340.15","15,243.40",455.96M,1.00%,0.0099351168282398
2021-02-16,15313.45,"15,371.45","15,431.75","15,242.20",648.55M,-0.01%,-8.162425746866536e-05
2021-02-17,15208.9,"15,279.90","15,314.30","15,170.75",504.77M,-0.68%,-0.006850744382448808
2021-02-18,15118.95,"15,238.70","15,250.75","15,078.05",770.63M,-0.59%,-0.005931858918806256
2021-02-19,14981.75,"15,074.80","15,144.05","14,898.20",712.21M,-0.91%,-0.009116130199794164
2021-02-22,14675.7,"14,999.05","15,010.10","14,635.05",609.90M,-2.04%,-0.020639728948870298
2021-02-23,14707.8,"14,782.25","14,854.50","14,651.85",744.09M,0.22%,0.0021849005577883308
2021-02-24,14982.0,"14,729.15","15,008.80","14,723.05",403.75M,1.86%,0.0184715152210019
2021-02-25,15097.35,"15,079.85","15,176.50","15,065.35",803.88M,0.77%,0.007669751205100037
2021-02-26,14529.15,"14,888.60","14,919.45","14,467.75",1.10B,-3.76%,-0.03836225551565555
2021-03-01,14761.55,"14,702.50","14,806.80","14,638.55",507.30M,1.60%,0.015868850993789412
2021-03-02,14919.1,"14,865.30","14,959.10","14,760.80",621.72M,1.07%,0.010616444031444284
2021-03-03,15245.6,"15,064.40","15,273.15","14,995.80",544.21M,2.19%,0.02164866559165988
2021-03-04,15080.75,"15,026.75","15,202.35","14,980.20",534.85M,-1.08%,-0.010871840740940207
2021-03-05,14938.1,"14,977.95","15,092.35","14,862.10",640.70M,-0.95%,-0.009504099842029849
2021-03-08,14956.2,"15,002.45","15,111.15","14,919.90",580.31M,0.12%,0.0012109333359041415
2021-03-09,15098.4,"15,049.90","15,126.85","14,925.45",675.27M,0.95%,0.009462848356829118
2021-03-10,15174.8,"15,202.15","15,218.45","15,100.85",404.59M,0.51%,0.0050473793452542595
2021-03-12,15030.95,"15,321.15","15,336.30","14,953.60",493.24M,-0.95%,-0.009524748600142347
2021-03-15,14929.5,"15,048.40","15,048.40","14,745.85",467.47M,-0.67%,-0.006772287314813522
2021-03-16,14910.45,"14,996.10","15,051.60","14,890.65",437.65M,-0.13%,-0.0012768119643645321
2021-03-17,14721.3,"14,946.55","14,956.55","14,696.05",479.35M,-1.27%,-0.012766884789164224
2021-03-18,14557.85,"14,855.50","14,875.20","14,478.60",542.22M,-1.11%,-0.011165057588712252
2021-03-19,14744.0,"14,471.15","14,788.25","14,350.10",919.18M,1.28%,0.01270585333767231
2021-03-22,14736.4,"14,736.30","14,763.90","14,597.85",459.00M,-0.05%,-0.0005155968147220087
2021-03-23,14814.75,"14,768.55","14,878.60","14,707.00",474.15M,0.53%,0.005302682541282359
2021-03-24,14549.4,"14,712.45","14,752.35","14,535.00",456.40M,-1.79%,-0.018073550440256294
2021-03-25,14324.9,"14,570.90","14,575.60","14,264.40",606.82M,-1.54%,-0.015550473880181296
2021-03-26,14507.3,"14,506.30","14,572.90","14,414.25",481.00M,1.27%,0.012652689241181039
2021-03-30,14845.1,"14,628.50","14,876.30","14,617.60",594.52M,2.33%,0.023017873453048527
2021-03-31,14690.7,"14,811.85","14,813.75","14,670.25",436.87M,-1.04%,-0.010455203953802781
2021-04-01,14867.35,"14,798.40","14,883.20","14,692.45",430.03M,1.20%,0.011952892913079521
2021-04-05,14637.8,"14,837.70","14,849.85","14,459.50",500.48M,-1.54%,-0.015560309410181656
2021-04-06,14683.5,"14,737.00","14,779.10","14,573.90",474.21M,0.31%,0.0031171903704882375
2021-04-07,14819.05,"14,716.45","14,879.80","14,649.85",476.38M,0.92%,0.009189100861723375
2021-04-08,14873.8,"14,875.65","14,984.15","14,821.10",503.73M,0.37%,0.0036877606594222893
2021-04-09,14834.85,"14,882.65","14,918.45","14,785.65",498.35M,-0.26%,-0.002622133440394992
2021-04-12,14310.8,"14,644.65","14,652.50","14,248.70",638.48M,-3.53%,-0.03596464550090766
2021-04-13,14504.8,"14,364.90","14,528.90","14,274.90",588.67M,1.36%,0.01346513216216128
2021-04-15,14581.45,"14,522.40","14,597.55","14,353.20",556.85M,0.53%,0.005270543809252156
2021-04-16,14617.85,"14,599.60","14,697.70","14,559.00",568.57M,0.25%,0.0024932117451798913
